股票代码,股票名称,总股本(股),流通股本(股),上市日期
300323,华灿光电,1098768904,702413616,2012-06-01
300324,旋极信息,1748662113,1049281670,2012-06-08
300325,德威新材,1005743085,794769266,2012-06-01
300326,凯利泰,719370264,644446024,2012-06-13
300327,中颖电子,231036526,228584657,2012-06-13
300328,宜安科技,460282400,410282400,2012-06-19
300329,海伦钢琴,253631880,250884880,2012-06-19
300330,华虹计通,168000000,167704600,2012-06-19
300331,苏大维格,226048841,131830103,2012-06-28
300332,天壕环境,880200859,711589604,2012-06-28
300333,兆日科技,336000000,330895067,2012-06-28
300334,津膜科技,303922186,274844790,2012-07-05
300335,迪森股份,362916645,265156232,2012-07-10
300336,新文化,806322105,697536413,2012-07-10
300337,银邦股份,821920000,699000077,2012-07-18
300338,开元股份,345177692,188117713,2012-07-26
300339,润和软件,796410841,632308782,2012-07-18
300340,科恒股份,212144720,153034828,2012-07-26
300341,麦迪电气,510163336,509557136,2012-07-26
300342,天银机电,431940272,392806605,2012-07-26
300343,联创互联,601944961,398597941,2012-08-01
300344,太空智造,354367760,205060275,2012-08-01
300345,红宇新材,441295483,326701863,2012-08-01
300346,南大光电,273468800,239874760,2012-08-07
300347,泰格医药,500176537,331419657,2012-08-17
300348,长亮科技,321517746,197116132,2012-08-17
300349,金卡智能,429322633,338162556,2012-08-17
300350,华鹏飞,476724433,312795727,2012-08-21
300351,永贵电器,384606412,239439901,2012-09-20
300352,北信源,1449824087,1093565300,2012-09-12
300353,东土科技,516938160,351093345,2012-09-27
300354,东华测试,138320201,75465874,2012-09-20
300355,蒙草生态,1604242081,1180904533,2012-09-27
300356,光一科技,414849620,368772272,2012-10-09
300357,我武生物,290880000,253987529,2014-01-21
300358,楚天科技,473647891,219534499,2014-01-21
300359,全通教育,633003422,429168158,2014-01-21
300360,炬华科技,409619150,273384655,2014-01-21
300362,天翔环境,436999190,227415763,2014-01-21
300363,博腾股份,542747533,309878185,2014-01-29
300364,中文在线,771998250,536592544,2015-01-21
300365,恒华科技,402162646,218575512,2014-01-23
300366,创意信息,525576150,277139119,2014-01-27
300367,东方网力,854543997,557101641,2014-01-29
300368,汇金股份,538331675,276507418,2014-01-23
300369,绿盟科技,800913227,599370492,2014-01-29
300370,安控科技,958444424,707374492,2014-01-23
300371,汇中股份,120000000,54635895,2014-01-23
300373,扬杰科技,472262993,233170116,2014-01-23
300374,恒通科技,245912337,164609262,2015-03-19
300375,鹏翎股份,359730960,238639799,2014-01-27
300376,易事特,2327886356,2307994346,2014-01-27
300377,赢时胜,742383330,512687102,2014-01-27
300378,鼎捷软件,264709943,262402843,2014-01-27
300379,东方通,277031708,192260533,2014-01-28
300380,安硕信息,137440000,70560715,2014-01-28
300381,溢多利,406755366,346150857,2014-01-28
300382,斯莱克,564569415,381724271,2014-01-29
300383,光环新网,1539675821,1388380951,2014-01-29
300384,三联虹普,317873932,181870460,2014-08-01
300385,雪浪环境,130135130,57380439,2014-06-26
300386,飞天诚信,418044000,213266916,2014-06-26
300387,富邦股份,289057018,288109559,2014-07-02
300388,国祯环保,548989567,538314169,2014-08-01
300389,艾比森,319831885,164147834,2014-08-01
300390,天华超净,344547500,168788460,2014-07-31
300391,康跃科技,233557408,78359781,2014-08-01
300392,腾信股份,384000000,258762113,2014-09-10
300393,中来股份,240994681,115172715,2014-09-12
300394,天孚通信,198941910,163647150,2015-02-17
300395,菲利华,299619000,267769721,2014-09-10
300396,迪瑞医疗,276030000,242536455,2014-09-10
300397,天和防务,240000000,155101275,2014-09-10
300398,飞凯材料,426740607,358030527,2014-10-09
300399,京天利,197600000,134055263,2014-10-09
300400,劲拓股份,243367000,156256988,2014-10-10
300401,花园生物,479288315,433085422,2014-10-09
300402,宝色股份,202000000,86300000,2014-10-10
300403,地尔汉宇,603000000,380942197,2014-10-30
300404,博济医药,133917500,84846950,2015-04-24
300405,科隆股份,152003528,80258887,2014-10-30
300406,九强生物,501787943,329697779,2014-10-30
300407,凯发电气,276380000,165879365,2014-12-03
300408,三环集团,1741068022,1646050131,2014-12-03
300409,道氏技术,387005240,242638400,2014-12-03
300410,正业科技,196025823,184034218,2014-12-31
300411,金盾股份,474370437,145183643,2014-12-31
300412,迦南科技,259979000,220758325,2014-12-31
300413,芒果超媒,990023518,205678568,2015-01-21
300414,中光防雷,170912351,157509963,2015-05-13
300415,伊之密,432000000,290724690,2015-01-23
300416,苏试试验,135577527,76595000,2015-01-22
300417,南华仪器,81600000,28663188,2015-01-23
300418,昆仑万维,1151946216,608950295,2015-01-21
300419,浩丰科技,367753770,237259415,2015-01-22
300420,五洋停车,715630489,355758917,2015-02-17
300421,力星股份,133554687,121484187,2015-02-17
300422,博世科,355815284,263681339,2015-02-17
300423,鲁亿通,291400700,108848992,2015-02-17
300424,航新科技,239951970,157738345,2015-04-22
300425,环能科技,677071005,584303995,2015-02-16
300426,唐德影视,400000000,206681694,2015-02-17
300427,红相股份,352586786,244970334,2015-02-17
300428,四通新材,290880000,138049200,2015-03-19
300429,强力新材,271185994,140733215,2015-03-24
300430,诚益通,272008896,154647120,2015-03-19
300431,暴风集团,329524513,240074540,2015-03-24
300432,富临精工,497305750,377939185,2015-03-19
300433,蓝思科技,3944493125,3910340434,2015-03-18
300434,金石东方,401743872,200740297,2015-04-24
300435,中泰股份,249532000,102812382,2015-03-26
300436,广生堂,141211420,112391900,2015-04-22
300437,清水源,218321965,132624465,2015-04-23
300438,鹏辉能源,281151873,213288278,2015-04-24
300439,美康生物,346397300,200208488,2015-04-22
300440,运达科技,448000000,445773633,2015-04-23
300441,鲍斯股份,662333171,245235708,2015-04-23
300442,普丽盛,100000000,72150625,2015-04-24
300443,金雷风电,238056802,159451183,2015-04-22
300444,双杰电气,585894522,301709027,2015-04-23
300445,康斯特,163924320,87362091,2015-04-24
300446,乐凯新材,122800000,118391407,2015-04-23
300447,全信股份,312756713,160728515,2015-04-22
300448,浩云科技,408490226,241789679,2015-04-24
300449,汉邦高科,169302599,111387732,2015-04-22
300450,先导智能,881659139,485451935,2015-05-18
300451,创业软件,485456398,343983836,2015-05-14
300452,山河药辅,139200000,107014696,2015-05-15
300453,三鑫医疗,158720000,91654625,2015-05-15
300454,深信服,403133000,40010000,2018-05-16
300455,康拓红外,509600000,500424600,2015-05-15
300456,耐威科技,282762966,132500488,2015-05-14
300457,赢合科技,376210670,160127864,2015-05-14
300458,全志科技,331402584,212690964,2015-05-15
300459,金科文化,1971232995,762593228,2015-05-15
300460,惠伦晶体,168274200,168274200,2015-05-15
300461,田中精机,124595028,93024000,2015-05-19
300462,华铭智能,137760000,77372400,2015-05-27
300463,迈克生物,558000000,364918249,2015-05-28
300464,星徽精密,208002500,91791556,2015-06-10
300465,高伟达,447056657,426688000,2015-05-28
300466,赛摩电气,552749359,293556355,2015-05-28
300467,迅游科技,226611309,117059909,2015-05-27
300468,四方精创,194622070,184950404,2015-05-27
300469,信息发展,121993920,97110054,2015-06-11
300470,日机密封,192024000,179506800,2015-06-12
300471,厚普股份,364720000,271575713,2015-06-11
300472,新元科技,132545543,77002807,2015-06-11
300473,德尔股份,104920000,99578137,2015-06-12
300474,景嘉微,270809100,67988730,2016-03-31
300475,聚隆科技,200000000,129034188,2015-06-10
300476,胜宏科技,769707975,758795097,2015-06-11
300477,合纵科技,582194642,317007438,2015-06-10
300478,杭州高新,126673000,125714973,2015-06-10
300479,神思电子,164932692,159999925,2015-06-12
300480,光力科技,192232449,105299647,2015-07-02
300481,濮阳惠成,257064000,239228100,2015-06-30
300482,万孚生物,342931653,222025680,2015-06-30
300483,沃施股份,61500000,50443500,2015-06-30
300484,蓝海华腾,208000000,93704350,2016-03-22
300485,赛升药业,484166000,246720000,2015-06-26
300486,东杰智能,161619185,133389582,2015-06-30
300487,蓝晓科技,202393750,108378251,2015-07-02
300488,恒锋工具,104918712,30719035,2015-07-01
300489,中飞股份,90750000,71540626,2015-07-01
300490,华自科技,261939805,92158482,2015-12-31
300491,通合科技,145153800,48554595,2015-12-31
300492,山鼎设计,83200000,23746000,2015-12-23
300493,润欣科技,318045975,154515000,2015-12-10
300494,盛天网络,240000000,94113000,2015-12-31
300495,美尚生态,600796977,249771910,2015-12-22
300496,中科创达,403621238,226450114,2015-12-10
300497,富祥股份,224620500,123137476,2015-12-22
300498,温氏股份,5313839027,3787283603,2015-11-02
300499,高澜股份,120006000,67858677,2016-02-02
300500,启迪设计,134223528,43308025,2016-02-04
300501,海顺新材,100888200,36061200,2016-02-04
300502,新易盛,238362500,128911885,2016-03-03
300503,昊志机电,253519670,102410146,2016-03-09
300504,天邑股份,267408000,66852000,2018-03-30
300505,川金诺,93360000,38165076,2016-03-15
300506,名家汇,344760935,129620984,2016-03-24
300507,苏奥传感,122232000,57407325,2016-04-29
300508,维宏股份,90912000,23753423,2016-04-19
300509,新美星,152000000,49970000,2016-04-25
300510,金冠股份,524452408,174591373,2016-05-06
300511,雪榕生物,434245000,233818988,2016-05-04
300512,中亚股份,270000000,77824921,2016-05-26
300513,恒泰实达,169754778,62010640,2016-05-30
300514,友讯达,200000000,90320000,2017-04-26
300515,三德科技,202060000,91002450,2016-06-08
300516,久之洋,120000000,47100000,2016-06-02
300517,海波重科,106854000,41125000,2016-07-19
300518,盛讯达,93340000,46749675,2016-06-24
300519,新光药业,160000000,98375000,2016-06-24
300520,科大国创,202400000,112651992,2016-07-08
300521,爱司凯,144000000,94862475,2016-07-05
300522,世名科技,120991000,52068000,2016-07-05
300523,辰安科技,144000000,102627985,2016-07-26
300525,博思软件,129636000,78433109,2016-07-26
300526,中潜股份,171464816,59813241,2016-08-02
300527,中国应急,874503000,258081824,2016-08-05
300528,幸福蓝海,372608054,165813534,2016-08-08
300529,健帆生物,417586000,106964790,2016-08-02
300530,达志科技,70406000,21074200,2016-08-09
300531,优博讯,280000000,121996000,2016-08-09
300532,今天国际,277253280,119625012,2016-08-18
300533,冰川网络,101246000,35374723,2016-08-18
300534,陇神戎发,303345000,203855312,2016-09-13
300535,达威股份,104395998,52924772,2016-08-12
300536,农尚环境,167593219,61074819,2016-09-20
300537,广信材料,193027584,93168843,2016-08-30
300538,同益股份,84292230,23904535,2016-08-26
300539,横河模具,209000000,59973118,2016-08-30
300540,深冷股份,124409995,64034361,2016-08-23
300541,先进数通,181166996,75664699,2016-09-13
300542,新晨科技,155025550,56350070,2016-09-20
300543,朗科智能,120000000,42600000,2016-09-08
300545,联得装备,144118272,46306392,2016-09-28
300546,雄帝科技,135205000,64301250,2016-09-28
300547,川环科技,123488430,62560169,2016-09-30
300548,博创科技,82670000,34110000,2016-10-12
300549,优德精密,133340000,69256650,2016-09-30
300550,和仁科技,83220000,29270000,2016-10-18
300551,古鳌科技,110040000,64952700,2016-10-18
300552,万集科技,107634800,41253520,2016-10-21
300553,集智股份,48000000,16746839,2016-10-21
300554,三超新材,93600000,46589225,2017-04-21
300555,路通视信,200000000,87271090,2016-10-18
300556,丝路视觉,114852000,62300421,2016-11-04
300557,理工光科,55668540,33595307,2016-11-01
300558,贝达药业,401000000,169700102,2016-11-07
300559,佳发教育,140219000,76236871,2016-11-01
300560,中富通,157770000,66969000,2016-11-01
300561,汇金科技,170509993,67158912,2016-11-17
300562,乐心医疗,188800000,83759680,2016-11-16
300563,神宇股份,80000000,32075000,2016-11-14
300565,科信技术,208000000,71180200,2016-11-22
300566,激智科技,155200500,94583267,2016-11-15
300567,精测电子,163614000,83684250,2016-11-22
300568,星源材质,192001479,128709289,2016-12-01
300569,天能重工,150012000,84593250,2016-11-25
300570,太辰光,229996800,95336406,2016-12-06
300571,平治信息,120369900,68943000,2016-12-13
300572,安车检测,121057200,55908450,2016-12-06
300573,兴齐眼药,80000000,53488500,2016-12-08
300575,中旗股份,73350000,34391025,2016-12-20
300576,容大感光,120000000,39913895,2016-12-20
300577,开润股份,217614949,64145715,2016-12-21
300578,会畅通讯,132409800,60562980,2017-01-25
300579,数字认证,120000000,43809324,2016-12-23
300580,贝斯特,200000000,66106400,2017-01-11
300581,晨曦航空,171760000,59660000,2016-12-20
300582,英飞特,201885226,119383043,2016-12-28
300583,赛托生物,107988667,34043947,2017-01-06
300584,海辰药业,120000000,47393077,2017-01-12
300585,奥联电子,161767000,83712850,2016-12-29
300586,美联新材,240000000,61125000,2017-01-04
300587,天铁股份,106500000,42081376,2017-01-05
300588,熙菱信息,160000000,74780000,2017-01-05
300589,江龙船艇,202807800,60027728,2017-01-13
300590,移为通信,161490000,97000000,2017-01-11
300591,万里马,312000000,114400000,2017-01-10
300592,华凯创意,122381100,86522800,2017-01-20
300593,新雷能,115540000,66910314,2017-01-13
300595,欧普康视,224374156,136803942,2017-01-17
300596,利安隆,180000000,122479470,2017-01-19
300597,吉大通信,240000000,73500000,2017-01-23
300598,诚迈科技,80000000,48366440,2017-01-20
300599,雄塑科技,304000000,90665250,2017-01-23
300600,瑞特股份,168659000,66040000,2017-01-25
300601,康泰生物,637183347,247502129,2017-02-07
300602,飞荣达,204196000,61637200,2017-01-26
300603,立昂技术,102500000,48280340,2017-01-26
300604,长川科技,149108400,65672837,2017-04-17
300605,恒锋信息,109989994,48260661,2017-02-08
300606,金太阳,89200000,33219735,2017-02-08
300607,拓斯达,130442088,57359568,2017-02-09
300608,思特奇,106117800,69125183,2017-02-13
300609,汇纳科技,100982000,54638127,2017-02-15
300610,晨化股份,150682000,49741565,2017-02-13
300611,美力科技,178950550,67772225,2017-02-20
300612,宣亚国际,162000000,45337445,2017-02-15
300613,富瀚微,45315900,12944500,2017-02-20
300615,欣天科技,147260000,38700000,2017-02-15
300616,尚品宅配,198678600,68180570,2017-03-07
300617,安靠智电,100005000,36705000,2017-02-28
300618,寒锐钴业,192000000,113984000,2017-03-06
300619,金银河,74680000,30462160,2017-03-01
300620,光库科技,90025000,22000000,2017-03-10
300621,维业股份,207931500,63857144,2017-03-16
300622,博士眼镜,87010000,38350000,2017-03-15
300623,捷捷微电,179742660,80070750,2017-03-14
300624,万兴科技,80000000,20000000,2018-01-18
300625,三雄极光,280000000,92327552,2017-03-17
300626,华瑞股份,180000000,93876525,2017-03-20
300627,华测导航,246545000,100797146,2017-03-21
300628,亿联网络,298680000,74680000,2017-03-17
300629,新劲刚,100000050,43266456,2017-03-24
300630,普利制药,183176430,98976495,2017-03-28
300631,久吾高科,102624000,69304000,2017-03-23
300632,光莆股份,150540000,48307718,2017-04-06
300633,开立医疗,400010000,146878520,2017-04-06
300634,彩讯股份,400010000,40010000,2018-03-23
300635,达安股份,135680000,43719900,2017-03-31
300636,同和药业,81395000,46918919,2017-03-31
300637,扬帆新材,123578000,64891600,2017-04-12
300638,广和通,121188600,39900000,2017-04-13
300639,凯普生物,182008000,90577000,2017-04-12
300640,德艺文创,144000000,51574500,2017-04-17
300641,正丹股份,489600000,223380000,2017-04-18
300642,透景生命,90843150,53266500,2017-04-21
300643,万通智控,200000000,68334540,2017-05-05
300644,南京聚隆,64000000,16000000,2018-02-06
300645,正元智慧,66666667,45419099,2017-04-21
300647,超频三,237980908,75586500,2017-05-03
300648,星云股份,135400000,53563910,2017-04-25
300649,杭州园林,128000000,32000000,2017-05-05
300650,太龙照明,107351600,40689050,2017-05-03
300651,金陵体育,75733400,26236150,2017-05-09
300652,雷迪克,88000000,29522218,2017-05-16
300653,正海生物,80000000,43280000,2017-05-16
300654,世纪天鸿,140025000,64642500,2017-09-26
300655,晶瑞股份,151425987,84096350,2017-05-23
300656,民德电子,90000000,45300491,2017-05-19
300657,弘信电子,104000000,65962122,2017-05-23
300658,延江股份,150000000,42000000,2017-06-02
300659,中孚信息,132873000,64257149,2017-05-26
300660,江苏雷利,183456720,45486000,2017-06-02
300661,圣邦股份,79413290,42397467,2017-06-06
300662,科锐国际,180000000,90607725,2017-06-08
300663,科蓝软件,201463957,123134892,2017-06-08
300664,鹏鹞环保,480000000,80000000,2018-01-05
300665,飞鹿股份,121600000,73961879,2017-06-13
300666,江丰电子,218760000,116251287,2017-06-15
300667,必创科技,102000000,49780179,2017-06-19
300668,杰恩设计,105400000,41105500,2017-06-19
300669,沪宁股份,84200000,25850000,2017-06-29
300670,大烨智能,194400000,48600000,2017-07-03
300671,富满电子,141890000,78612208,2017-07-05
300672,国科微,111764668,57185186,2017-07-12
300673,佩蒂股份,121960000,35082000,2017-07-11
300674,宇信科技,400010000,40010000,2018-11-07
300675,建科院,146666700,80666700,2017-07-19
300676,华大基因,400100000,246484304,2017-07-14
300677,英科医疗,196468614,99858880,2017-07-21
300678,中科信息,180000000,83319750,2017-07-28
300679,电连技术,216000000,99853514,2017-07-31
300680,隆盛科技,74312721,32815775,2017-07-25
300681,英搏尔,75600000,18900000,2017-07-25
300682,朗新科技,429220300,161865360,2017-08-01
300683,海特生物,103355040,47554890,2017-08-08
300684,中石科技,156366000,39096000,2017-12-27
300685,艾德生物,144000000,91101600,2017-08-02
300686,智动力,207172800,88072242,2017-08-04
300687,赛意信息,145121000,62632395,2017-08-03
300688,创业黑马,68000000,36538665,2017-08-10
300689,澄天伟业,68000000,19040000,2017-08-09
300690,双一科技,110944000,53413058,2017-08-08
300691,联合光电,140069600,59841840,2017-08-11
300692,中环环保,160005000,97005000,2017-08-21
300693,盛弘股份,136850329,66480930,2017-08-22
300694,蠡湖股份,215316977,53830000,2018-10-15
300695,兆丰股份,66677700,16677700,2017-09-08
300696,爱乐达,117215000,49179655,2017-08-22
300697,电工合金,208000000,52000000,2017-09-07
300698,万马科技,134000000,45701650,2017-08-31
300699,光威复材,368000000,229767186,2017-09-01
300700,岱勒新材,82400000,44307125,2017-09-12
300701,森霸传感,80000000,22681400,2017-09-15
300702,天宇股份,182016992,52346950,2017-09-19
300703,创源文化,120000000,66618750,2017-09-19
300705,九典制药,234680000,93868928,2017-10-10
300706,阿石创,141120000,50801789,2017-09-26
300707,威唐工业,157200000,77192682,2017-10-10
300708,聚灿光电,257330000,85992500,2017-10-16
300709,精研科技,88000000,56581360,2017-10-19
300710,万隆光电,68614000,32862500,2017-10-19
300711,广哈通信,144195954,45651000,2017-11-01
300712,永福股份,140080000,57324034,2017-10-31
300713,英可瑞,95625000,42815834,2017-11-01
300715,凯伦股份,131553000,38700000,2017-10-26
300716,国立科技,160020000,87270000,2017-11-09
300717,华信新材,102400000,42496000,2017-11-06
300718,长盛轴承,198000000,49500000,2017-11-06
300719,安达维尔,253380000,82352884,2017-11-09
300720,海川智能,72000000,24085800,2017-11-06
300721,怡达股份,80880000,41842706,2017-11-15
300722,新余国科,80000000,20000000,2017-11-10
300723,一品红,161471000,47333333,2017-11-16
300724,捷佳伟创,320000000,80000000,2018-08-10
300725,药石科技,110000001,66526601,2017-11-10
300726,宏达电子,400100000,108893750,2017-11-21
300727,润禾材料,126880000,31720000,2017-11-27
300729,乐歌股份,87395800,20629361,2017-12-01
300730,科创信息,158008198,39508000,2017-12-05
300731,科创新源,87217391,22000000,2017-12-08
300732,设研院,129600000,32400000,2017-12-12
300733,西菱动力,160000000,40000000,2018-01-16
300735,光弘科技,354680000,88680000,2017-12-29
300736,百邦科技,81703050,20365800,2018-01-09
300737,科顺股份,610666600,146146700,2018-01-25
300738,奥飞数据,65266000,16320000,2018-01-19
300739,明阳电路,184800000,46200000,2018-02-01
300740,御家汇,272000000,68000000,2018-02-08
300741,华宝股份,615880000,61588000,2018-03-01
300742,越博动力,78498570,19630000,2018-05-08
300743,天地数码,65438000,16500000,2018-04-27
300745,欣锐科技,114512352,28630000,2018-05-23
300746,汉嘉设计,210400000,52600000,2018-05-25
300747,锐科激光,128000000,32000000,2018-06-25
300748,金力永磁,413424188,41600000,2018-09-21
300749,顶固集创,113983000,28500000,2018-09-25
300750,宁德时代,2195017400,217243733,2018-06-11
300751,迈为股份,52000000,13000000,2018-11-09
300760,迈瑞医疗,1215691266,121600000,2018-10-16
