股票代码,股票名称,总股本(股),流通股本(股),上市日期
600000,浦发银行,29352080400,28103763900,1999-11-10
600004,白云机场,2069320500,2069320500,2003-04-28
600006,东风汽车,2000000000,2000000000,1999-07-27
600007,中国国贸,1007282500,1007282500,1999-03-12
600008,首创股份,5685448199,4820614100,2000-04-27
600009,上海机场,1926958400,1093476400,1998-02-18
600010,包钢股份,45585032600,31677211600,2001-03-09
600011,华能国际,15698093400,15200383400,2001-12-06
600012,皖通高速,1658610000,1658610000,2003-01-07
600015,华夏银行,12822686700,12822686700,2003-09-12
600016,民生银行,43782418500,43782418500,2000-12-19
600017,日照港,3075653900,3075653900,2006-10-17
600018,上港集团,23173674700,23173674700,2006-10-26
600019,宝钢股份,22267915099,22101086900,2000-12-12
600020,中原高速,2247371800,2247371800,2003-08-08
600021,上海电力,2617164200,2139739300,2003-10-29
600022,山东钢铁,10946549600,10946549600,2004-06-29
600023,浙能电力,13600690000,13600690000,2013-12-19
600025,华能水电,18000000000,8928000000,2017-12-15
600026,中远海能,4032032900,4032032900,2002-05-23
600027,华电国际,9862976700,8712976700,2005-02-03
600028,中国石化,121071209600,121071209600,2001-08-08
600029,南方航空,12267172300,10689099200,2003-07-25
600030,中信证券,12116908400,12092989400,2003-01-06
600031,三一重工,7798542700,7760865600,2003-07-03
600033,福建高速,2744400000,2744400000,2001-02-09
600035,楚天高速,1728086800,1491395100,2004-03-10
600036,招商银行,25219845600,25219845600,2002-04-09
600037,歌华有线,1391777900,1391777900,2001-02-08
600038,中直股份,589476700,589476700,2000-12-18
600039,四川路桥,3610525500,3457072800,2003-03-25
600048,保利地产,11892264400,11770164300,2006-07-31
600050,中国联通,31027811700,21196596400,2002-10-09
600051,宁波联合,310880000,310880000,1997-04-10
600052,浙江广厦,871789100,871789100,1997-04-18
600053,九鼎投资,433540800,433540800,1997-04-18
600054,黄山旅游,747300000,747300000,1997-05-06
600055,万东医疗,540816200,484848000,1997-05-19
600056,中国医药,1068485500,1012136100,1997-05-15
600057,厦门象屿,2157454100,2137543800,1997-06-04
600058,五矿发展,1071910700,1071910700,1997-05-28
600059,古越龙山,808524200,808524200,1997-05-16
600060,海信电器,1308481200,1308481200,1997-04-22
600061,国投资本,4227129699,4173831900,1997-05-19
600062,华润双鹤,1043237700,823242200,1997-05-22
600063,皖维高新,1925894700,1925894700,1997-05-28
600064,南京高科,1235956900,1235956900,1997-05-06
600066,宇通客车,2213939200,1903484200,1997-05-08
600067,冠城大通,1492110700,1492110700,1997-05-08
600068,葛洲坝,4604777400,4604777400,1997-05-26
600069,银鸽投资,1623833800,1623833800,1997-04-30
600070,浙江富润,521946100,401518100,1997-06-04
600071,凤凰光学,237472500,237472500,1997-05-28
600072,中船科技,736249900,600778800,1997-06-03
600073,上海梅林,937729500,937729500,1997-07-04
600074,*ST保千 ,2437886000,1018313700,1997-06-23
600075,新疆天业,972522400,832399700,1997-06-17
600076,康欣新材,1034264100,1034264100,1997-05-26
600077,宋都股份,1340122300,1340122300,1997-05-20
600078,澄星股份,662572899,662572899,1997-06-27
600079,人福医药,1353704300,1286049100,1997-06-06
600080,金花股份,373270300,305295900,1997-06-12
600081,东风科技,313560000,313560000,1997-07-03
600082,海泰发展,646115800,633852200,1997-06-20
600083,博信股份,230000000,227993300,1997-06-06
600084,中葡股份,1123726800,1123726800,1997-07-11
600085,同仁堂,1371470300,1371470300,1997-06-25
600086,东方金钰,1350000000,1056845000,1997-06-06
600088,中视传媒,397706400,397706400,1997-06-16
600089,特变电工,3714502800,3714312800,1997-06-18
600090,同济堂,1439662900,702697000,1997-06-16
600091,ST明科,437412500,336526000,1997-07-04
600093,易见股份,1122447500,1122447500,1997-06-26
600094,大名城,2475325100,2475325100,1997-07-03
600095,哈高科,361263600,361263600,1997-07-08
600096,云天化,1321379100,1122130100,1997-07-09
600097,开创国际,240936600,226273000,1997-06-19
600098,广州发展,2726196599,2726196599,1997-07-18
600099,林海股份,219120000,219120000,1997-07-04
600100,同方股份,2963899000,2963899000,1997-06-27
600101,明星电力,324179000,324179000,1997-06-27
600103,青山纸业,1773706000,1061841600,1997-07-03
600104,上汽集团,11683461399,11503432900,1997-11-25
600105,永鼎股份,1252989500,1238274800,1997-09-29
600106,重庆路桥,1098367800,1098367800,1997-06-18
600107,美尔雅,360000000,360000000,1997-11-06
600108,亚盛集团,1946915100,1946915100,1997-08-18
600109,国金证券,3024359300,3024359300,1997-08-07
600110,诺德股份,1150312100,1150312100,1997-10-07
600111,北方稀土,3633066000,3633066000,1997-09-24
600112,天成控股,509204800,509204800,1997-11-27
600113,浙江东日,318600000,318600000,1997-10-21
600114,东睦股份,645794500,634398500,2004-05-11
600115,东方航空,14467585700,14467585700,1997-11-05
600116,三峡水利,993005500,993005500,1997-08-04
600117,西宁特钢,1045118300,741219299,1997-10-15
600118,中国卫星,1182489100,1182489100,1997-09-08
600119,长江投资,307400000,307400000,1998-01-15
600120,浙江东方,874388100,665124400,1997-12-01
600121,郑州煤电,1015343400,1015343400,1998-01-07
600122,宏图高科,1158050400,1158050400,1998-04-20
600123,兰花科创,1142400000,1142400000,1998-12-17
600125,铁龙物流,1305521900,1305521900,1998-05-11
600126,杭钢股份,3377189099,1205081800,1998-03-11
600127,金健米业,641783200,641783200,1998-05-06
600128,弘业股份,246767500,246767500,1997-09-01
600129,太极集团,556890700,426894000,1997-11-18
600130,波导股份,768000000,768000000,2000-07-06
600131,岷江水电,504125199,407658900,1998-04-02
600132,重庆啤酒,483971200,483971200,1997-10-30
600133,东湖高新,725779500,596862000,1998-02-12
600135,乐凯胶片,372991700,372991700,1998-01-22
600136,当代明诚,487182200,344310300,1998-03-03
600137,浪莎股份,97217600,97217600,1998-04-16
600138,中青旅,723840000,723840000,1997-12-03
600139,西部资源,661890500,661890500,1998-02-25
600141,兴发集团,727180800,600865000,1999-06-16
600143,金发科技,2716784800,2560000000,2004-06-23
600145,*ST新亿,1491100400,1491100400,1999-09-23
600146,商赢环球,469970000,200000000,1999-07-07
600148,长春一东,141516500,141516500,1998-05-20
600149,ST坊展,380160000,380160000,1999-10-14
600150,*ST船舶,1378117600,1378117600,1998-05-20
600151,航天机电,1434252300,1388695700,1998-06-05
600152,维科技术,440931600,294942200,1998-06-09
600153,建发股份,2835200500,2835200500,1998-06-16
600155,华创阳安,1739556600,1128242200,1998-09-18
600156,华升股份,402110700,402110700,1998-05-27
600157,永泰能源,12425795300,12425795300,1998-05-13
600158,中体产业,843735399,657495399,1998-03-27
600159,大龙地产,830003200,830003200,1998-05-26
600160,巨化股份,2745166100,2658420100,1998-06-26
600161,天坛生物,871139000,871139000,1998-06-16
600162,香江控股,3399327400,2973801599,1998-06-09
600163,中闽能源,999465200,999465200,1998-06-02
600165,新日恒力,684883800,684883800,1998-05-29
600166,福田汽车,6670131300,6670131300,1998-06-02
600167,联美控股,1760091900,821793400,1999-01-28
600168,武汉控股,709569700,709569700,1998-04-27
600169,太原重工,2563955000,2563955000,1998-09-04
600170,上海建工,8904397700,8486909900,1998-06-23
600171,上海贝岭,699609500,673807800,1998-09-24
600172,黄河旋风,1476318000,1169451600,1998-11-26
600173,卧龙地产,727697500,725057500,1999-04-15
600175,美都能源,3576488800,2451037500,1999-04-08
600176,中国巨石,3502306800,3502306800,1999-04-22
600177,雅戈尔,3581447400,3581447400,1998-11-19
600178,东安动力,462080000,462080000,1998-10-14
600179,安通控股,1486979900,673639400,1998-11-04
600180,瑞茂通,1016477500,1016477500,1998-07-03
600182,S佳通,340000000,170000000,1999-05-07
600183,生益科技,2117490900,2117490900,1998-10-28
600184,光电股份,508760800,418760800,2003-11-06
600185,格力地产,2060119800,2060119800,1999-06-11
600186,莲花健康,1062024299,1062024299,1998-08-25
600187,国中水务,1653935100,1455624200,1998-11-11
600188,兖州煤业,4912016000,4912016000,1998-07-01
600189,吉林森工,716874900,425663200,1998-10-07
600190,锦州港,2002291500,2002291500,1999-06-09
600191,华资实业,484932000,484932000,1998-12-10
600192,长城电工,441748000,441748000,1998-12-24
600193,*ST创兴,425373000,425373000,1999-05-27
600195,中牧股份,601720000,601720000,1999-01-07
600196,复星医药,2563060900,2462461900,1998-08-07
600197,伊力特,441000000,441000000,1999-09-16
600198,*ST大唐,882108500,875325700,1998-10-21
600199,金种子酒,555775000,555775000,1998-08-12
600200,江苏吴中,721892000,715276900,1999-04-01
600201,生物股份,1170537400,1137122200,1999-01-15
600202,*ST哈空,383340700,383340700,1999-06-03
600203,福日电子,456447100,360159500,1999-05-14
600206,有研新材,847078300,838778300,1999-03-19
600207,安彩高科,862956000,690000000,1999-07-14
600208,新湖中宝,8599343500,8598171900,1999-06-23
600209,*ST罗顿,439011200,439011200,1999-03-25
600210,紫江企业,1516736200,1516736200,1999-08-24
600211,西藏药业,179619199,145589000,1999-07-21
600212,江泉实业,511697200,511697200,1999-08-17
600213,亚星客车,220000000,220000000,1999-08-31
600215,长春经开,465032900,465032900,1999-09-09
600216,浙江医药,965258000,955926700,1999-10-21
600217,中再资环,1388659800,1318910799,1999-12-16
600218,全柴动力,368755000,368755000,1998-12-03
600219,南山铝业,11950481500,9787339500,1999-12-23
600220,江苏阳光,1783340300,1783340300,1999-09-27
600221,海航控股,16806120300,16805449100,1999-11-25
600222,太龙药业,573886300,566879000,1999-11-05
600223,鲁商置业,1000968000,1000968000,2000-01-13
600225,天津松江,935492600,932795500,2000-01-27
600226,瀚叶股份,3138640100,1992869000,1999-11-16
600227,圣济堂,1693134200,1245400800,2000-02-21
600228,ST昌九,241320000,241320000,1999-01-19
600229,城市传媒,702096000,702096000,2000-03-09
600230,沧州大化,411863500,411863500,2000-04-06
600231,凌钢股份,2771082700,2771082700,2000-05-11
600232,金鹰股份,364718500,364718500,2000-06-02
600233,圆通速递,2830771200,783367899,2000-06-08
600234,ST山水,202445900,202445900,2000-06-15
600235,民丰特纸,351300000,351300000,2000-06-15
600236,桂冠电力,6063367500,6063367500,2000-03-23
600237,铜峰电子,564369600,564369600,2000-06-09
600238,*ST椰岛,448200000,445001600,2000-01-20
600239,云南城投,1605686900,1605686900,1999-12-02
600240,华业资本,1424253599,1424253599,2000-06-28
600241,时代万恒,294302100,251567100,2000-11-28
600242,中昌数据,456665100,303746800,2000-12-07
600243,青海华鼎,438850000,236850000,2000-11-20
600246,万通地产,2054009300,1216800000,2000-09-22
600247,*ST成城,336441600,336441600,2000-11-23
600248,延长化建,917952700,607606000,2000-06-22
600249,两面针,550000000,550000000,2004-01-30
600250,南纺股份,258692500,258692500,2001-03-06
600251,冠农股份,784842000,784842000,2003-06-09
600252,中恒集团,3475107100,3475107100,2000-11-30
600255,梦舟股份,1769593599,1769593599,2000-11-22
600256,广汇能源,6737103300,6737103300,2000-05-26
600257,大湖股份,481237200,427050000,2000-06-12
600258,首旅酒店,978891300,624609300,2000-06-01
600259,广晟有色,301802300,262122599,2000-05-25
600260,凯乐科技,714796400,628257900,2000-07-06
600261,阳光照明,1452102900,1452102900,2000-07-20
600262,北方股份,170000000,170000000,2000-06-30
600265,ST景谷,129800000,129800000,2000-08-25
600266,北京城建,1567040000,1567040000,1999-02-03
600267,海正药业,965531799,965531799,2000-07-25
600268,国电南自,695265200,635246400,1999-11-18
600269,赣粤高速,2335407000,2335407000,2000-05-18
600270,外运发展,905481700,905481700,2000-12-28
600271,航天信息,1862514900,1846812000,2003-07-11
600272,开开实业,243000000,240000000,1997-01-08
600273,嘉化能源,1432730500,1413732600,2003-06-27
600275,ST昌鱼,508837200,508837200,2000-08-10
600276,恒瑞医药,3682077100,3661947900,2000-10-18
600277,亿利洁能,2738940100,2674005100,2000-07-25
600278,东方创业,522241700,522241700,2000-07-12
600279,重庆港九,692958600,692958600,2000-07-31
600280,中央商场,1148334900,1148334900,2000-09-26
600281,太化股份,514402000,514402000,2000-11-09
600282,南钢股份,4421037700,4421037700,2000-09-19
600283,钱江水利,352995800,352995800,2000-10-18
600284,浦东建设,970256000,970256000,2004-03-16
600285,羚锐制药,586449100,529562900,2000-10-18
600287,江苏舜天,436796100,436796100,2000-09-01
600288,大恒科技,436800000,436800000,2000-11-29
600289,*ST信通,631052100,565922700,2000-07-20
600290,华仪电气,759903500,526883700,2000-11-06
600291,西水股份,1093064400,978890800,2000-07-31
600292,远达环保,780816900,780816900,2000-11-01
600293,三峡新材,1162132000,516753900,2000-09-19
600295,鄂尔多斯,1032000000,1032000000,1995-10-20
600297,广汇汽车,8217632700,8144309700,2000-11-16
600298,安琪酵母,824080900,824080900,2000-08-18
600299,安迪苏,2681901300,2681901300,2000-04-20
600300,维维股份,1672000000,1672000000,2000-06-30
600301,ST南化,235148100,235148100,2000-07-12
600302,标准股份,346009800,346009800,2000-12-13
600303,曙光股份,675604200,620324300,2000-12-26
600305,恒顺醋业,783559400,783559400,2001-02-06
600306,商业城,178138900,177405700,2000-12-26
600307,酒钢宏兴,6263357400,6263357400,2000-12-20
600308,华泰股份,1167561400,1167561400,2000-09-28
600309,万华化学,2734012800,2734012800,2000-01-05
600310,桂东电力,827775000,827775000,2001-02-28
600311,荣华实业,665600000,665600000,2001-06-26
600312,平高电气,1356921300,1356921300,2001-02-21
600313,农发种业,1082198700,1019397100,2001-01-19
600315,上海家化,671713500,671248500,2001-03-15
600316,洪都航空,717114500,717114500,2000-12-15
600317,营口港,6472983000,6472983000,2002-01-31
600318,新力金融,484000000,484000000,2000-12-08
600319,亚星化学,315594000,315594000,2001-03-26
600320,振华重工,5268353500,5268353500,2000-12-21
600321,*ST正源,1510550000,1510550000,2001-05-24
600322,天房发展,1105700000,1105700000,2001-09-10
600323,瀚蓝环境,766264000,766264000,2000-12-25
600325,华发股份,2117953100,2104282100,2004-02-25
600326,西藏天路,865384500,865384500,2001-01-16
600327,大东方,737316300,737316300,2002-06-25
600328,兰太实业,438031100,438031100,2000-12-22
600329,中新药业,768873100,765868100,2001-06-06
600330,天通股份,996565700,996565700,2001-01-18
600331,宏达股份,2032000000,2032000000,2001-12-20
600332,白云山,1625790900,1291079300,2001-02-06
600333,长春燃气,609030700,529619800,2000-12-11
600335,国机汽车,1029736799,1029736799,2001-03-05
600336,澳柯玛,799183300,732337000,2000-12-29
600337,美克家居,1775052700,1728311200,2000-11-27
600338,西藏珠峰,653007300,653007300,2000-12-27
600339,中油工程,5583147500,1552180700,2000-12-25
600340,华夏幸福,3003251700,2954946700,2003-12-30
600343,航天动力,638206300,638206300,2003-04-08
600345,长江通信,198000000,198000000,2000-12-22
600346,恒力股份,5052789900,919359100,2001-08-20
600348,阳泉煤业,2405000000,2405000000,2003-08-21
600350,山东高速,4811165900,4811165900,2002-03-18
600351,亚宝药业,787041500,787041500,2002-09-26
600352,浙江龙盛,3253331900,3253331900,2003-08-01
600353,旭光股份,543720000,543720000,2002-11-20
600354,敦煌种业,527802100,527802100,2004-01-15
600355,精伦电子,492089200,492089200,2002-06-13
600356,恒丰纸业,298731400,298731400,2001-04-19
600358,国旅联合,504936700,432000000,2000-09-22
600359,新农开发,381512800,381512800,1999-04-29
600360,华微电子,751588000,738278000,2001-03-16
600361,华联综超,665807899,665807899,2001-11-29
600362,江西铜业,3462729400,3462729400,2002-01-11
600363,联创光电,443476800,443476800,2001-03-29
600365,通葡股份,400000000,400000000,2001-01-15
600366,宁波韵升,1002525200,988197200,2000-10-30
600367,红星发展,298045000,291200000,2001-03-20
600368,五洲交通,1125632100,1125632100,2000-12-21
600369,西南证券,5645109100,5645109100,2001-01-09
600370,三房巷,797244200,797244200,2003-03-06
600371,万向德农,225060000,225060000,2002-09-16
600372,中航电子,1759178400,1759178400,2001-07-06
600373,中文传媒,1377940000,1377940000,2002-03-04
600375,华菱星马,555740600,555740600,2003-04-01
600376,首开股份,2579565200,2545810000,2001-03-12
600377,宁沪高速,5037747500,5019981400,2001-01-16
600378,天科股份,297193300,297193300,2001-01-11
600379,宝光股份,235858300,235858300,2002-01-16
600380,健康元,1938033299,1937259300,2001-06-08
600381,青海春天,588075300,583171800,2001-05-08
600382,广东明珠,466824700,341746600,2001-01-18
600383,金地集团,4514583600,4514583600,2001-04-12
600385,山东金泰,148107100,142773800,2001-07-23
600386,北巴传媒,806400000,806400000,2001-02-16
600387,海越能源,472082500,385710000,2004-02-18
600388,龙净环保,1069050000,1069050000,2000-12-29
600389,江山股份,297000000,297000000,2001-01-10
600390,五矿资本,3748387900,513537699,2001-01-15
600391,航发科技,330129400,330129400,2001-12-12
600392,盛和资源,1755167100,1395617600,2003-05-29
600393,粤泰股份,2536247900,988205600,2001-03-19
600395,盘江股份,1655051900,1655051900,2001-05-31
600396,金山股份,1472706800,1164645200,2001-03-28
600397,*ST安煤,989959900,989959900,2002-07-02
600398,海澜之家,4492757900,4492757900,2000-12-28
600399,*ST抚钢,1300000000,1300000000,2000-12-29
600400,红豆股份,2533256900,2496357100,2001-01-08
600403,大有能源,2390812400,2390812400,2003-10-09
600405,动力源,562040400,553275400,2004-04-01
600406,国电南瑞,4583664100,2205753600,2003-10-16
600408,*ST安泰,1006800000,1006800000,2003-02-12
600409,三友化工,2064349400,2037322400,2003-06-18
600410,华胜天成,1102318400,1098743400,2004-04-27
600415,小商品城,5443214200,5443214200,2002-05-09
600416,湘电股份,945834299,881441600,2002-07-18
600418,江淮汽车,1893312100,1893312100,2001-08-24
600419,天润乳业,207114400,207114400,2001-06-28
600420,现代制药,1056226900,575466800,2004-06-16
600421,ST仰帆,195600000,195600000,2004-06-07
600422,昆药集团,764202000,760293000,2000-12-06
600423,*ST柳化,399347500,399347500,2003-07-17
600425,青松建化,1378790100,1378790100,2003-07-24
600426,华鲁恒升,1620363599,1614530000,2002-06-20
600428,中远海特,2146650799,1690446400,2002-04-18
600429,三元股份,1497557400,885000000,2003-09-15
600433,冠豪高新,1271315400,1271315400,2003-06-19
600435,北方导航,1489320000,1489320000,2003-07-04
600436,片仔癀,603317200,603317200,2003-06-16
600438,通威股份,3882372199,2782481400,2004-03-02
600439,瑞贝卡,1131985400,1131985400,2003-07-10
600444,国机通用,146421900,146421900,2004-02-19
600446,金证股份,853210500,835009500,2003-12-24
600448,华纺股份,524849700,514697400,2001-09-03
600449,宁夏建材,478181000,478181000,2003-08-29
600452,涪陵电力,224000000,224000000,2004-03-03
600455,博通股份,62458000,62458000,2004-03-29
600456,宝钛股份,430265700,430265700,2002-04-12
600458,时代新材,802798200,661422100,2002-12-19
600459,贵研铂业,339271100,339271100,2003-05-16
600460,士兰微,1312061600,1247168000,2003-03-11
600461,洪城水业,789593600,594000000,2004-06-01
600462,九有股份,533780000,533780000,2003-09-03
600463,空港股份,300000000,252000000,2004-03-18
600466,蓝光发展,2984108000,2973086100,2001-02-12
600467,好当家,1460994300,1460994300,2004-04-05
600468,百利电气,811113500,798431000,2001-06-15
600469,风神股份,562413200,562413200,2003-10-21
600470,六国化工,521600000,521600000,2004-03-05
600475,华光股份,559392200,140495500,2003-07-21
600476,湘邮科技,161070000,161070000,2003-12-10
600477,杭萧钢构,1790680000,1641934800,2003-11-10
600478,科力远,1469686700,1469686700,2003-09-18
600479,千金药业,418507100,418507100,2004-03-12
600480,凌云股份,455071000,450934200,2003-08-15
600481,双良节能,1635895799,1620495799,2003-04-22
600482,中国动力,1734070900,908903500,2004-07-14
600483,福能股份,1551825600,1258347300,2004-05-31
600485,信威集团,2923742800,1812549600,2003-08-07
600486,扬农化工,309898900,309898900,2002-04-25
600487,亨通光电,1903685799,1860325400,2003-08-22
600488,天药股份,1091886700,968716900,2001-06-18
600489,中金黄金,3451137199,3451137199,2003-08-14
600490,鹏欣资源,2111432600,1491369700,2003-06-26
600491,龙元建设,1529758000,947600000,2004-05-24
600493,凤竹纺织,272000000,272000000,2004-04-21
600495,晋西车轴,1208190900,1208190900,2004-05-26
600496,精工钢构,1810445200,1510445200,2002-06-05
600497,驰宏锌锗,5091291600,4309898200,2004-04-20
600498,烽火通信,1168700600,1102374600,2001-08-23
600499,科达洁能,1577205700,1411464300,2002-10-10
600500,中化国际,2083012700,2083012700,2000-03-01
600501,航天晨光,421283600,421283600,2001-06-15
600502,安徽水利,1721160300,910730000,2003-04-15
600503,华丽家族,1602290000,1602290000,2002-07-09
600505,西昌电力,364567500,364567500,2002-05-30
600506,香梨股份,147706900,147706900,2001-12-26
600507,方大特钢,1449871500,1326093000,2003-09-30
600508,上海能源,722718000,722718000,2001-08-29
600509,天富能源,1151415000,905696600,2002-02-28
600510,黑牡丹,1047095000,795522700,2002-06-18
600511,国药股份,764404400,277643400,2002-11-27
600512,腾达建设,1598902800,1537399400,2002-12-26
600513,联环药业,285456300,285456300,2003-03-19
600515,海航基础,3907592500,1658295400,2002-08-06
600516,方大炭素,1788794400,1753723400,2002-08-30
600517,置信电气,1356167800,1244522300,2003-10-10
600518,康美药业,4973861700,4403192000,2001-03-19
600519,贵州茅台,1256197800,1256197800,2001-08-27
600520,文一科技,158430000,158430000,2002-01-08
600521,华海药业,1250838600,1236473900,2003-03-04
600522,中天科技,3066072500,3066072500,2002-10-24
600523,贵航股份,404311300,404044600,2001-12-27
600525,长园集团,1324677200,1305775200,2002-12-02
600526,菲达环保,547404700,547404700,2002-07-22
600527,江南高纤,1443134100,1203134100,2003-11-27
600528,中铁工业,2221551600,1837748900,2001-05-28
600529,山东药玻,424977000,360332200,2002-06-03
600530,交大昂立,780000000,780000000,2001-07-02
600531,豫光金铅,1090242600,1090242600,2002-07-30
600532,宏达矿业,516065700,516065700,2002-10-31
600533,栖霞建设,1050000000,1050000000,2002-03-28
600535,天士力,1512666200,1512666200,2002-08-23
600536,中国软件,494562800,494562800,2002-05-17
600537,亿晶光电,1176359300,1176359300,2003-01-23
600538,国发股份,464401200,464401200,2003-01-14
600539,*ST狮头,230000000,230000000,2001-08-24
600540,新赛股份,470923300,470923300,2004-01-07
600543,莫高股份,321120000,321120000,2004-03-24
600545,卓郎智能,1895413000,675785800,2003-12-03
600546,山煤国际,1982456099,1982456099,2003-07-31
600547,山东黄金,2214008300,1808390200,2003-08-28
600548,深高速,2180770300,2180770300,2001-12-25
600549,厦门钨业,1413306300,1406046200,2002-11-07
600550,保变电气,1841528500,1534607100,2001-02-28
600551,时代出版,505825300,505825300,2002-09-05
600552,凯盛科技,763884000,763884000,2002-11-08
600555,海航创新,1303500000,1303500000,2001-03-28
600556,ST慧球,394793700,394793700,2001-08-07
600557,康缘药业,616449100,598531200,2002-09-18
600558,大西洋,897604800,897604800,2001-02-27
600559,老白干酒,666012400,613284200,2002-10-29
600560,金自天正,223645500,223645500,2002-09-19
600561,江西长运,237064000,237064000,2002-07-16
600562,国睿科技,622350700,601524100,2003-01-28
600563,法拉电子,225000000,225000000,2002-12-10
600565,迪马股份,2404619800,2368776300,2002-07-23
600566,济川药业,814817200,814817200,2001-08-22
600567,山鹰纸业,4570655800,4570655800,2001-12-18
600568,中珠医疗,1992869700,1669067300,2001-05-18
600569,安阳钢铁,2393684500,2393684500,2001-08-20
600570,恒生电子,617805200,617805200,2003-12-16
600571,信雅达,439679200,431111100,2002-11-01
600572,康恩贝,2667320200,2503988100,2004-04-12
600573,惠泉啤酒,250000000,250000000,2003-02-26
600575,皖江物流,3886261100,3125132100,2003-03-28
600576,祥源文化,648300000,525878000,2003-02-20
600577,精达股份,1955324200,1955324200,2002-09-11
600578,京能电力,6746734500,5335024300,2002-05-10
600579,天华院,410636000,410636000,2002-08-09
600580,卧龙电气,1293409600,1110527200,2002-06-06
600581,八一钢铁,1532897900,1532897900,2002-08-16
600582,天地科技,4138588900,4138588900,2002-05-15
600583,海油工程,4421354800,4421354800,2002-02-05
600584,长电科技,1602874600,1035914800,2003-06-03
600585,海螺水泥,5299302600,5299302600,2002-02-07
600586,金晶科技,1458302100,1444135700,2002-08-15
600587,新华医疗,406428100,403466700,2002-09-27
600588,用友网络,1915904500,1899795600,2001-05-18
600589,广东榕泰,705305800,661576100,2001-06-12
600590,泰豪科技,866298800,819365600,2002-07-03
600592,龙溪股份,399553600,399553600,2002-08-05
600593,大连圣亚,128800000,128800000,2002-07-11
600594,益佰制药,791927400,791927400,2004-03-23
600595,中孚实业,1961224100,1741540400,2002-06-26
600596,新安股份,705914600,687020600,2001-09-06
600597,光明乳业,1224487500,1224302000,2002-08-28
600598,北大荒,1777679900,1777679900,2002-03-29
600599,熊猫金控,166000000,166000000,2001-08-28
600600,青岛啤酒,1350982800,1350982800,1993-08-27
600601,方正科技,2194891200,2194891200,1990-12-19
600602,云赛智联,1367673500,1326835100,1990-12-19
600603,广汇物流,1253524800,504060199,1992-01-13
600604,市北高新,1873304800,1800034700,1992-03-27
600605,汇通能源,147344600,147344600,1992-03-27
600606,绿地控股,12168154400,12168154400,1992-03-27
600608,ST沪科,328861400,318371400,1992-03-27
600609,金杯汽车,1092667100,1092667100,1992-07-24
600610,*ST毅达,1071274600,735934600,1992-08-05
600611,大众交通,2364122900,2364122900,1992-08-07
600612,老凤祥,523117800,523117800,1992-08-14
600613,神奇制药,534071600,534071600,1992-08-20
600614,鹏起科技,1752773800,1732750200,1992-08-28
600615,丰华股份,188020500,187624500,1992-09-10
600616,金枫酒业,514619200,514619200,1992-09-29
600617,国新能源,1084663700,1084663700,1992-10-13
600618,氯碱化工,1156400000,1156400000,1992-11-13
600619,海立股份,866310700,866310700,1992-11-13
600620,天宸股份,686677100,686677100,1992-11-17
600621,华鑫股份,1060899299,535250000,1992-12-02
600622,光大嘉宝,1153604200,869173400,1992-12-03
600623,华谊集团,2117430900,2117430900,1992-12-04
600624,复旦复华,684712000,684712000,1993-01-05
600626,申达股份,710242800,710242800,1993-01-07
600628,新世界,646875400,531799300,1993-01-09
600629,华建集团,432208100,372873700,1993-02-09
600630,龙头股份,424861600,424861600,1993-02-09
600633,浙数文化,1301924000,1290268900,1993-03-04
600634,*ST富控,575732100,575732100,1993-03-04
600635,大众公用,2952434699,2952434699,1993-03-04
600636,三爱富,446941900,446941900,1993-03-16
600637,东方明珠,3433628000,3414500200,1993-03-16
600638,新黄浦,673396799,673396799,1993-03-26
600639,浦东金桥,1122412900,1122412900,1993-03-26
600640,号百控股,795695900,589399700,1993-04-07
600641,万业企业,806158700,806158700,1993-04-07
600642,申能股份,4552038300,4552038300,1993-04-16
600643,爱建集团,1621922500,1434058599,1993-04-26
600644,乐山电力,538400700,538400700,1993-04-26
600645,中源协和,440161100,383774600,1993-05-04
600647,同达创业,139143600,139143600,1993-05-04
600648,外高桥,1135349100,1135349100,1993-05-04
600649,城投控股,2529575600,2420792200,1993-05-18
600650,锦江投资,551610100,551610100,1993-06-07
600651,飞乐音响,988922300,985220000,1986-09-26
